"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model.context_backward","model.context_forward","model.hidden_size","model.undivided_attn","model.activation","model.dropout","model.dropout_attention","model.dropout_embedding","model.dropout_rates","model.initrange","model.loss_ratio","model.mask_ratio","model.n_heads","model.n_layers","model.norm","model.normal_init","model.random_ratio","setup.agent_gpus","setup.cfg_path","setup.data_dir","setup.dataset","setup.gpu_idx","setup.log_eps","setup.save_dir","setup.save_min_bps","setup.save_model","setup.seed","train.init_lr","train.batch_size","train.e_batch_size","train.early_stopping","train.epochs","train.es_chk_pnt","train.es_min_bps","train.es_patience","train.lag","train.mask_max_span","train.max_grad_norm","train.n_folds","train.optimizer","train.overlap","train.ramp_end","train.ramp_start","train.scheduler","train.seq_len","train.smth_std","train.sweep_enabled","train.sweep_epochs","train.sweep_type","train.val_interval","train.val_type","train.warmup_steps","train.weight_decay","wandb.entity","wandb.log","wandb.log_local","wandb.project","wandb.silent","wandb.sweep.model.context_backward","wandb.sweep.model.context_forward","wandb.sweep.model.hidden_size","wandb.sweep.model.undivided_attn","wandb.sweep.train.init_lr","wandb.sweep.train.warmup_steps","wandb.sweep.train.weight_decay","wandb.sweep_name","he test acausal decoding","he test causal decoding","he test decoding","he test trials co-bps","le test acausal decoding","le test causal decoding","le test decoding","le test trials co-bps","lr","lr0","lr1","lr2","lr3","lr4","me test acausal decoding","me test causal decoding","me test decoding","me test trials co-bps","t_epochs","test acausal decoding","test causal decoding","test co-bps","test decoding","train loss","train loss0","train loss1","train loss2","train loss3","train loss4","val co-bps0","val co-bps1","val co-bps2","val co-bps3","val co-bps4","val heldin loss0","val heldin loss1","val heldin loss2","val heldin loss3","val heldin loss4","val heldout loss0","val heldout loss1","val heldout loss2","val heldout loss3","val heldout loss4","val loss0","val loss1","val loss2","val loss3","val loss4","val lt-co-bps0","val lt-co-bps1","val lt-co-bps2","val lt-co-bps3","val lt-co-bps4"
"royal-sweep-1","finished","-","domenick-m","","2022-09-19T07:07:37.000Z","17717","3c9srjgx","15","1","98","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6989826014180747","0.6885146324615764","0.48082949519733026","0.050874956499198466","0.7234163406986984","0.6988543154229145","0.4918526468436085","0.06491826434889518","0","0.012124189986674383","0.005038966125577166","0.007720706353744885","0.010869523193844346","0.001831730541387431","0.7238192256198412","0.7137138851599482","0.49556382163057666","0.052573140066107034","9999","0.5668621729798403","0.3567165745813069","0.11948411902042902","0.41192278024389967","0.1461324840784073","0.14309340715408325","0.14982914924621582","0.14773857593536377","0.14711466431617737","0.14446929097175598","0.07421335156104117","0.125320565255772","0.17787773243318017","0.1423450956179344","0.17455624224598243","0.15586590766906738","0.14382952451705933","0.14478419721126556","0.1432267725467682","0.1460568755865097","0.15359285473823547","0.143292635679245","0.1381247341632843","0.1426708996295929","0.1441848874092102","0.1553063988685608","0.1436973512172699","0.14314493536949158","0.14308993518352509","0.14559608697891235","0.05031447041449441","0.09015948083434185","0.1919689696978892","0.1700392899037216","0.16708871254985655"
"usual-sweep-11","finished","-","domenick-m","","2022-09-18T23:03:48.000Z","7652","mzgpe0v3","15","1","98","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7115356328874852","0.7014102383439726","0.49553038560785456","0.06305832034993446","0.7305277227678426","0.7080669213877466","0.5015001420781502","0.07023211980176017","0","0.01180961811421708","0.011532757506388394","0.003789229500999377","0.0025867460629514","0.007806933541401785","0.7430754505908157","0.7199897117968601","0.5153703667500993","0.06495195682509078","9999","0.5283535572760478","0.36714368100665257","0.12060625207273046","0.4115155145190141","0.1507399082183838","0.14442196488380432","0.15112507343292236","0.14828062057495117","0.14669886231422424","0.14596496522426605","0.06975987694032225","0.11219397867975246","0.1819384900451117","0.14471845619984117","0.17357969250763636","0.15613536536693573","0.1443469524383545","0.14455115795135498","0.14305871725082395","0.14630484580993652","0.15371815860271454","0.14366130530834198","0.13803589344024658","0.14260323345661163","0.14418604969978333","0.1555403620004654","0.14417818188667297","0.14294740557670593","0.14294660091400146","0.14578329026699066","0.05147085488660674","0.07873380267535546","0.19343140267166975","0.16835453710695386","0.1643108487731205"
"pious-sweep-1","finished","-","domenick-m","","2022-09-18T02:52:57.000Z","15223","h6il2e72","12","5","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7289343480853628","0.7088459661209894","0.5061830834716936","0.0540785042091092","0.7279473042143889","0.6947638964119158","0.4958932832254529","0.06335276539712727","0","0.0079049355012623","0.007878649903449669","0.0027681699211076784","0.006680798729149871","0.006187190541331759","0.7493784744475254","0.7245415018858434","0.5141210902265156","0.06176081336387352","9999","0.5585295747646033","0.3830970443008087","0.1195582865386136","0.41146676990160175","0.1445213258266449","0.1442214399576187","0.14834946393966675","0.1484239399433136","0.14744947850704193","0.1472112387418747","0.10318865536202113","0.14108407582614557","0.20440961421985812","0.1578187294302787","0.19099268868243513","0.1549299657344818","0.14330384135246277","0.14398784935474396","0.14260944724082947","0.14584583044052124","0.15279388427734375","0.14282724261283877","0.13738098740577698","0.14230257272720337","0.14371681213378906","0.1544041633605957","0.1431865245103836","0.14236155152320862","0.14253391325473783","0.14532175660133362","0.05420455674327596","0.08462880900331723","0.1929727894353127","0.16316162845330814","0.1726024763365182"
"floral-sweep-5","finished","-","domenick-m","","2022-09-18T16:06:06.000Z","13710","8q04fjmp","15","3","128","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.005","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.686740211651091","0.6705021922992299","0.48838889987899214","0.0590886974195867","0.7258995912539604","0.6991587603970442","0.5028337285678111","0.07255032769731835","0","0.004159162853581147","0.004038465925447929","0.0005955887558474978","0.0028470685593065927","0.0021339291478907653","0.743911650202035","0.7227480380074303","0.512186012887131","0.05616464838961723","9999","0.5417375838550145","0.3584604045854565","0.11869605151851292","0.4108649609928115","0.14422577619552612","0.14494486153125763","0.145490825176239","0.14702488481998444","0.14656466245651245","0.1446610391139984","0.09648037532487616","0.1429940291553025","0.20251088275867","0.1591657190496676","0.19155509344858787","0.1550835371017456","0.14343760907649994","0.14405569434165957","0.142732173204422","0.14582958817481995","0.15297886729240415","0.14279167354106903","0.13745489716529846","0.14225034415721893","0.14368343353271484","0.1545654535293579","0.1432785987854004","0.1424308866262436","0.14261355996131897","0.1453012973070145","0.05714601364218745","0.09120037895639978","0.19812805538625083","0.16816114261605863","0.1752317471029088"
"quiet-sweep-2","finished","-","domenick-m","","2022-09-18T05:47:31.000Z","12137","7csvmkxt","15","1","128","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7132496669872327","0.6994190349798826","0.4839546787653388","0.04874441929693647","0.7338676591423939","0.7185772629461203","0.4962817066939395","0.06306586071428323","0","0.01278289860095465","0.012632194546312626","0.007392665915202812","0.011735092125495578","0.011427664239498722","0.7363592522914357","0.7121296839648359","0.5116318050453058","0.05255064796004889","9999","0.5507087146528657","0.4073132038103865","0.12013833027539549","0.4103005802631083","0.14564967155456543","0.14392203092575073","0.14510926604270935","0.14546620845794678","0.14831124246120453","0.14794746041297913","0.08485749755884421","0.12116547515984225","0.1762400598870861","0.14484706697593952","0.17568827504962414","0.15533128380775452","0.1438521146774292","0.14477041363716123","0.14301735162734985","0.14619837701320648","0.15330182015895844","0.14341458678245544","0.13817569613456726","0.14260391891002655","0.14415226876735687","0.15483173727989197","0.14374442398548126","0.14314709603786469","0.14291557669639587","0.14569471776485443","0.06345721798523722","0.08255928264644882","0.18713840699178008","0.16518635870408463","0.16757748724360866"
"fluent-sweep-17","finished","-","domenick-m","","2022-09-18T12:46:11.000Z","10972","dpz55wvd","15","1","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6968362373195527","0.6685750092289408","0.4716134659901241","0.04385051323073143","0.7228825256323252","0.6909876922893632","0.4764709926706944","0.05358746686860669","0","0.01255533432724988","0.01247748856074344","0.010500218529279483","0.012398672422979729","0.011821102827588631","0.7397758062192552","0.7134411354873466","0.48956593084756306","0.04732223563791568","9999","0.5727773161476427","0.3918987213113889","0.1095136720617183","0.4090500720805949","0.14395537972450256","0.14521633088588717","0.14690399169921875","0.14886942505836487","0.14442341029644012","0.1477230340242386","0.07159840909925055","0.1250952894809731","0.17396683620364423","0.13450048321087615","0.1670743090028468","0.1556244045495987","0.14383402466773987","0.14462405443191528","0.1432238668203354","0.14657819271087646","0.15370331704616547","0.1432746648788452","0.13824591040611267","0.1428893804550171","0.14440396428108215","0.15515151619911194","0.14369633793830872","0.1430540382862091","0.14314153790473938","0.14604298770427704","0.04703773333772587","0.0820413192721706","0.18430303651616173","0.1574040147655544","0.16195915800522245"
"charmed-sweep-2","finished","-","domenick-m","","2022-09-18T07:21:44.000Z","18150","ur3i1uha","12","1","98","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6994302082427171","0.7001378365303118","0.4815592055542993","0.060290463813695454","0.7345664945903303","0.6994351208274663","0.4937128411773307","0.06507623578817051","0","0.012201890656277085","0.012085035384347112","0.001179529228985869","0.001767263033974678","0.007819849376950981","0.7318962975637016","0.7125378572971082","0.5021309971297834","0.05866976380545842","9999","0.5718134924835419","0.35395167116556825","0.11792582721662384","0.4068661899615873","0.14720186591148376","0.1450832337141037","0.14861539006233215","0.14658889174461365","0.14584599435329437","0.14656595885753632","0.0739239800020488","0.12534559948038823","0.18483373198106165","0.15011231583210438","0.17088129546451458","0.15574437379837036","0.14389482140541077","0.14442646503448486","0.14313483238220215","0.14636360108852386","0.15360677242279053","0.14329926669597626","0.1379638910293579","0.1424674391746521","0.14428627490997314","0.1552181839942932","0.1437482088804245","0.14283567667007446","0.14297054708003998","0.1458522379398346","0.05847658966733461","0.08619729077918604","0.19971964733082936","0.17436857692714405","0.16549202561924625"
"sage-sweep-2","finished","-","domenick-m","","2022-09-19T06:21:38.000Z","13790","ka6pdwph","12","5","256","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.005","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7058625095320485","0.6989788448652686","0.4846245078025378","0.06779601242457768","0.735857083518207","0.7047247344683744","0.497979807369104","0.06066427885426145","0","0.0038841395860782263","0.003803878114613658","0.003623651852220784","0.003391474420166255","0.0035952147701953786","0.7513792636722606","0.7202064122088461","0.5126121943052648","0.05241175584610365","9999","0.553900879502335","0.3635051903267983","0.1122682751849252","0.4059750057240949","0.14480578899383545","0.14367753267288208","0.14775066077709198","0.14680014550685885","0.147841677069664","0.14844094216823578","0.0981501333842718","0.1475231277722805","0.20303300058885812","0.15949592573932417","0.19801140815330312","0.15485122799873352","0.14332950115203855","0.14399303495883942","0.14263087511062622","0.14572060108184814","0.15293589234352112","0.1426328718662262","0.137446790933609","0.1422668993473053","0.1434984803199768","0.15437975525856018","0.14315801858901978","0.14238165318965912","0.1425412893295288","0.14517360925674438","0.05759028245057096","0.08534519198657059","0.1902893011382376","0.17049163652223784","0.17486026457704515"
"youthful-sweep-5","finished","-","domenick-m","","2022-09-18T11:27:36.000Z","8369","zs9tcj2o","15","5","256","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7126448658406195","0.6856527380633963","0.48272316693183587","0.04535172291782369","0.7265151430679829","0.706947758189813","0.49540262837003424","0.04852136317322525","0","0.01435031253041823","0.014324492382068742","0.01135560216550908","0.014009281506320416","0.0128782894868885","0.7355129254545629","0.6987923409684736","0.4934443962143183","0.03917315750702294","9999","0.5436422293912975","0.41296791451294096","0.10467485418836776","0.4041090283982696","0.14654973149299622","0.142531156539917","0.1440611183643341","0.14357998967170715","0.14335119724273682","0.14435021579265594","0.08245318547423999","0.12539021822937146","0.1859868756550968","0.15192218600737484","0.17751870790058838","0.1549566388130188","0.14350859820842743","0.14421719312667847","0.14271222054958344","0.1459082067012787","0.1533714234828949","0.1432667076587677","0.13786375522613523","0.1424725353717804","0.1440969705581665","0.1545664370059967","0.1434490531682968","0.14265327155590057","0.1426532119512558","0.14546236395835876","0.04515101916426679","0.06745942625346564","0.19264258274565613","0.16038636591416636","0.15647050368558676"
"wobbly-sweep-2","finished","-","domenick-m","","2022-09-18T05:31:17.000Z","11613","8q04fjmp","12","1","200","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6964830545185071","0.6849083010572732","0.47897415521993","0.05732397269016774","0.7293139473058822","0.6977516721968811","0.4907756331622827","0.05739421685412952","0","0.011778367138298189","0.011935715542723909","0.009514570961921378","0.011414102084259806","0.010337161771820027","0.7250955796200954","0.7123691157362827","0.4839834556686532","0.05055105404858756","9999","0.5690851351010767","0.3889018629227463","0.1146118290236543","0.40369166840349263","0.1473594605922699","0.14287033677101135","0.1451735943555832","0.1468602418899536","0.1487991362810135","0.14395244419574738","0.08266414906781243","0.12356007559913056","0.18633357118140484","0.1393876067112878","0.16464538727579567","0.15553385019302368","0.143882155418396","0.14443479478359222","0.14340415596961975","0.14623162150382996","0.1533559113740921","0.14333799481391907","0.1379123032093048","0.14276745915412903","0.14445248246192932","0.15499773621559143","0.1437482237815857","0.14282925426959991","0.14324742555618286","0.14579367637634277","0.06127933180940957","0.0790324344252052","0.18718866892149472","0.15905311340901515","0.16054305285801806"
"silvery-sweep-10","finished","-","domenick-m","","2022-09-18T22:56:40.000Z","7137","zs9tcj2o","12","3","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7029315181205692","0.6861427102388742","0.4549031398158344","0.05470783709873677","0.7169906954533702","0.6893876699090091","0.47996945312874256","0.05393918213853681","0","0.012238190681309671","0.012358905259244069","0.004022959872795133","0.012358905259244069","0.012074014241074463","0.7253864450916457","0.6964210434265594","0.490641743976047","0.051539040633216","9999","0.555232880920146","0.4142197418524552","0.11872393420578406","0.4028680424650143","0.14621083438396454","0.1407817006111145","0.14560283720493317","0.14526428282260895","0.1477634757757187","0.14371547102928162","0.07245853733187818","0.1354960692788896","0.1919820403793548","0.15503003074653826","0.18550315295171377","0.15546421706676483","0.14359226822853088","0.14403486251831055","0.14265480637550354","0.1457636058330536","0.15366080403327942","0.14298862218856812","0.1377372145652771","0.14235848188400269","0.14384742081165314","0.15502029657363892","0.14344367384910583","0.1424846649169922","0.14258186519145966","0.14529192447662354","0.03855216040150437","0.07334481230189478","0.19233071370614777","0.16402741061558287","0.16950059724555658"
"rural-sweep-2","finished","-","domenick-m","","2022-09-18T07:06:43.000Z","15188","h6il2e72","15","1","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.005","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7183500765210012","0.6971733729608074","0.4888771038809692","0.06033388405858047","0.726190205432458","0.70172623427735","0.4828032125012293","0.04872726402751291","0","0.004024671413691489","0.0040793968937698905","0.0017765851328165726","0.003911697375165193","0.003563658553517491","0.7297284446829955","0.7040948260200318","0.4940362621171997","0.05466664187939729","9999","0.5674427199201604","0.40300479112503246","0.1167161227482862","0.402453865919799","0.146360844373703","0.14447300136089325","0.1442813128232956","0.1452614665031433","0.14854536950588226","0.14675083756446838","0.08358673924945029","0.12785410617912613","0.1870536195449047","0.14927684561204424","0.17440003900333628","0.1554335057735443","0.1437509059906006","0.14443233609199524","0.1429573893547058","0.14625847339630127","0.15333306789398193","0.14322617650032043","0.13789764046669006","0.14248499274253845","0.1442071497440338","0.1549164652824402","0.14362174272537231","0.14282378554344177","0.14284110069274902","0.14575351774692535","0.06578084870875543","0.08951211126420502","0.18722022773792804","0.17148742681964918","0.1628194152248382"
"denim-sweep-9","finished","-","domenick-m","","2022-09-19T08:12:48.000Z","12076","w1ltwhnf","12","1","256","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7110021558186607","0.6958287839568527","0.4876599206051239","0.061480750365859115","0.7172427033796187","0.687113102250533","0.48565869771997894","0.0603490185318564","0","0.007898991944360136","0.00768850500425893","0.004286855331472442","0.007526062119215498","0.007553396705296522","0.7192314697472951","0.684192145615757","0.4893147927490951","0.056040380175453174","9999","0.5525039655786173","0.37649460039876903","0.1156636964141626","0.4008273127557816","0.145574152469635","0.14357532560825348","0.14735747873783112","0.1464591920375824","0.1465986669063568","0.14678020775318146","0.07559341021951625","0.12495417771594015","0.18501891430037817","0.15287447544303356","0.17945015906110315","0.15559867024421692","0.14373572170734406","0.14433304965496063","0.14284959435462952","0.14609897136688232","0.15359002351760864","0.14330771565437317","0.13796336948871613","0.14239323139190674","0.1440669447183609","0.1551042199134827","0.14363037049770355","0.1427651196718216","0.1427372694015503","0.14559876918792725","0.049046221976911504","0.08236251837048826","0.18394236739947104","0.1645168517421071","0.1582123439735253"
"royal-sweep-2","finished","-","domenick-m","","2022-09-19T06:22:07.000Z","16177","lqckmesl","12","1","128","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6919326217810047","0.6677726317131957","0.46454402472463496","0.05007444712738401","0.7197541176982856","0.6819997023250771","0.4696534248901293","0.06454629812182597","0","0.009477627166579523","0.009275735972398178","0.005102618154524709","0.009116474541626276","0.003734249288591249","0.7301081807464743","0.7007895878179153","0.4813657469574454","0.056513848413278486","9999","0.5497119153008083","0.4107753284673773","0.11294870304523254","0.40029564150516134","0.1448289155960083","0.14684775471687317","0.14596450328826904","0.1461518406867981","0.14686906337738037","0.1457112431526184","0.07853193803890524","0.128483863650923","0.18006869466493125","0.1543331355474108","0.17894439033166268","0.15558573603630066","0.14397583901882172","0.14466656744480133","0.14297527074813843","0.14622974395751953","0.15347567200660706","0.14319616556167605","0.13809165358543396","0.1423361450433731","0.1440657377243042","0.1550663411617279","0.14378389716148376","0.14304813742637634","0.14281794428825378","0.1456970572471619","0.04746730300391846","0.09400486779727256","0.18988316410822503","0.17752559795553857","0.1703522553326292"
"lemon-sweep-21","finished","-","domenick-m","","2022-09-19T03:06:35.000Z","12690","dpz55wvd","15","1","256","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6948072489760148","0.6742420225770007","0.47674587066957674","0.06020512279766262","0.7297487800604059","0.7016720026572165","0.4826548199629938","0.0591669656491028","0","0.012124189986674383","0.011805434377495507","0.00757192483456341","0.010189303203317202","0.010189303203317202","0.733299987199115","0.7212019776762439","0.49364816908150505","0.060412383389783664","9999","0.5430747907946932","0.364766637702052","0.11050809724683842","0.3999038254220766","0.1487378478050232","0.1430390179157257","0.14410735666751862","0.14642846584320068","0.1472397744655609","0.14477483928203583","0.06708845967555457","0.1295797693489679","0.18147574922513396","0.14467017207061142","0.1703463004333431","0.15568438172340393","0.14367684721946716","0.1443983018398285","0.1431477814912796","0.14618945121765137","0.1538289487361908","0.14316636323928833","0.13804712891578674","0.14262405037879944","0.14430996775627136","0.1552276760339737","0.14355118572711945","0.14283493161201477","0.14301884174346924","0.1457267999649048","0.04744428957544987","0.08952770794085514","0.186331958844053","0.164060549522621","0.15865330749033751"
"wobbly-sweep-7","finished","-","domenick-m","","2022-09-18T20:25:48.000Z","13636","1qxm909w","15","1","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6903288617786504","0.6699296056535324","0.4641851690969197","0.03904693836466316","0.723401753327877","0.7005776047550051","0.4878951857580171","0.05021107659457883","0","0.01427141703201509","0.014070786049983162","0.002340759947332614","0.013092465761943024","0.009574325596348077","0.7271043740911242","0.7128053984656504","0.48710625065061","0.0428377692060655","9999","0.5374777231346416","0.4000340836213689","0.10990072976640074","0.3987204445324811","0.14683520793914795","0.14588741958141327","0.14639095962047577","0.14469128847122192","0.14727191627025604","0.14462454617023468","0.05748816237716333","0.1209089952828274","0.17745216136362016","0.1370850062412954","0.1684599517230171","0.1557849943637848","0.14399099349975586","0.1447461098432541","0.14330413937568665","0.14643217623233795","0.15409111976623535","0.1434163749217987","0.13816535472869873","0.1428271234035492","0.14436374604701996","0.15536803007125854","0.14384953677654266","0.1431262344121933","0.14318671822547913","0.14592301845550537","0.028942487361412195","0.08290204944407624","0.19734802807326257","0.16321493232615994","0.17055141124232834"
